
 STAID, SOUID,    DATE,   TG, Q_TG
  7012,142184,19931213,  -44,    0
  7012,142184,19931214,  -30,    0
  7012,142184,19931215,  -15,    0
  7012,142184,19931216,  -38,    0
  7012,142184,19931217,    2,    0
  7012,142184,19931218,   -4,    0
  7012,142184,19931219,   13,    0
  7012,142184,19931220,   14,    0
  7012,142184,19931221,   -8,    0
  7012,142184,19931222,    3,    0
  7012,142184,19931223,    1,    0
  7012,142184,19931224,  -15,    0
  7012,142184,19931225,  -28,    0
  7012,142184,19931226,  -45,    0
  7012,142184,19931227,  -96,    0
  7012,142184,19931228, -122,    0
  7012,142184,19931229,  -26,    0
  7012,142184,19931230,  -12,    0
  7012,142184,19931231,-9999,    9
  7012,142184,19940101,  -15,    0
  7012,142184,19940102,  -10,    0
  7012,142184,19940103,   -5,    0
  7012,142184,19940104,  -14,    0
  7012,142184,19940105,  -44,    0
  7012,142184,19940106,  -35,    0
  7012,142184,19940107,   -9,    0
  7012,142184,19940108,    5,    0
  7012,142184,19940109,  -12,    0
  7012,142184,19940110,  -18,    0
  7012,142184,19940111,  -37,    0
  7012,142184,19940112,  -40,    0
  7012,142184,19940113,    8,    0
  7012,142184,19940114,   16,    0
  7012,142184,19940115,    8,    0
  7012,142184,19940116,   -5,    0
  7012,142184,19940117,  -53,    0
  7012,142184,19940118,  -70,    0
  7012,142184,19940119, -102,    0
  7012,142184,19940120,  -42,    0
  7012,142184,19940121,    9,    0
  7012,142184,19940122,    8,    0
  7012,142184,19940123,    0,    0
  7012,142184,19940124,  -10,    0
  7012,142184,19940125,  -39,    0
  7012,142184,19940126,  -41,    0
  7012,142184,19940127,  -30,    0
  7012,142184,19940128,  -29,    0
  7012,142184,19940129, -110,    0
  7012,142184,19940130, -116,    0
  7012,142184,19940131, -115,    0
  7012,142184,19940201, -147,    0
  7012,142184,19940202, -152,    0
  7012,142184,19940203, -165,    0
  7012,142184,19940204, -167,    0
  7012,142184,19940205, -159,    0
  7012,142184,19940206, -146,    0
  7012,142184,19940207, -135,    0
  7012,142184,19940208, -150,    0
  7012,142184,19940209, -139,    0
  7012,142184,19940210, -142,    0
  7012,142184,19940211, -197,    0
  7012,142184,19940212, -197,    0
  7012,142184,19940213, -133,    0
  7012,142184,19940214,  -98,    0
  7012,142184,19940215,  -64,    0
  7012,142184,19940216,  -63,    0
  7012,142184,19940217,  -59,    0
  7012,142184,19940218,  -88,    0
  7012,142184,19940219,  -65,    0
  7012,142184,19940220,  -90,    0
  7012,142184,19940221, -114,    0
  7012,142184,19940222, -113,    0
  7012,142184,19940223, -104,    0
  7012,142184,19940224,  -59,    0
  7012,142184,19940225,  -73,    0
  7012,142184,19940226,  -94,    0
  7012,142184,19940227,  -91,    0
  7012,142184,19940228, -119,    0
  7012,142184,19940301, -107,    0
  7012,142184,19940302, -118,    0
  7012,142184,19940303, -103,    0
  7012,142184,19940304,  -72,    0
  7012,142184,19940305,  -72,    0
  7012,142184,19940306,  -58,    0
  7012,142184,19940307,  -13,    0
  7012,142184,19940308,   -2,    0
  7012,142184,19940309,   11,    0
  7012,142184,19940310,    4,    0
  7012,142184,19940311,    1,    0
  7012,142184,19940312,   13,    0
  7012,142184,19940313,    3,    0
  7012,142184,19940314,    1,    0
  7012,142184,19940315,   -9,    0
  7012,142184,19940316,  -14,    0
  7012,142184,19940317,  -10,    0
  7012,142184,19940318,  -39,    0
  7012,142184,19940319,  -49,    0
  7012,142184,19940320,  -20,    0
  7012,142184,19940321,  -44,    0
  7012,142184,19940322,  -57,    0
  7012,142184,19940323,  -11,    0
  7012,142184,19940324,    6,    0
  7012,142184,19940325,  -18,    0
  7012,142184,19940326,  -37,    0
  7012,142184,19940327,  -57,    0
  7012,142184,19940328,  -42,    0
  7012,142184,19940329,  -13,    0
  7012,142184,19940330,    3,    0
  7012,142184,19940331,  -14,    0
  7012,142184,19940401,    8,    0
  7012,142184,19940402,   13,    0
  7012,142184,19940403,   15,    0
  7012,142184,19940404,    7,    0
  7012,142184,19940405,   15,    0
  7012,142184,19940406,   11,    0
  7012,142184,19940407,   13,    0
  7012,142184,19940408,   12,    0
  7012,142184,19940409,    6,    0
  7012,142184,19940410,   13,    0
  7012,142184,19940411,    6,    0
  7012,142184,19940412,   26,    0
  7012,142184,19940413,   12,    0
  7012,142184,19940414,   21,    0
  7012,142184,19940415,   23,    0
  7012,142184,19940416,   16,    0
  7012,142184,19940417,    7,    0
  7012,142184,19940418,   16,    0
  7012,142184,19940419,   17,    0
  7012,142184,19940420,    5,    0
  7012,142184,19940421,   17,    0
  7012,142184,19940422,   26,    0
  7012,142184,19940423,   20,    0
  7012,142184,19940424,   35,    0
  7012,142184,19940425,   45,    0
  7012,142184,19940426,   39,    0
  7012,142184,19940427,   52,    0
  7012,142184,19940428,   33,    0
  7012,142184,19940429,   34,    0
  7012,142184,19940430,   40,    0
  7012,142184,19940501,   53,    0
  7012,142184,19940502,   38,    0
  7012,142184,19940503,   35,    0
  7012,142184,19940504,   37,    0
  7012,142184,19940505,   58,    0
  7012,142184,19940506,   87,    0
  7012,142184,19940507,   76,    0
  7012,142184,19940508,   95,    0
  7012,142184,19940509,  118,    0
  7012,142184,19940510,  141,    0
  7012,142184,19940511,  153,    0
  7012,142184,19940512,  109,    0
  7012,142184,19940513,   51,    0
  7012,142184,19940514,   67,    0
  7012,142184,19940515,   81,    0
  7012,142184,19940516,   93,    0
  7012,142184,19940517,   80,    0
  7012,142184,19940518,   77,    0
  7012,142184,19940519,   76,    0
  7012,142184,19940520,   66,    0
  7012,142184,19940521,   53,    0
  7012,142184,19940522,   62,    0
  7012,142184,19940523,   65,    0
  7012,142184,19940524,   60,    0
  7012,142184,19940525,   75,    0
  7012,142184,19940526,   89,    0
  7012,142184,19940527,   85,    0
  7012,142184,19940528,   72,    0
  7012,142184,19940529,   70,    0
  7012,142184,19940530,   80,    0
  7012,142184,19940531,   78,    0
  7012,142184,19940601,   92,    0
  7012,142184,19940602,   91,    0
  7012,142184,19940603,   93,    0
  7012,142184,19940604,   87,    0
  7012,142184,19940605,   90,    0
  7012,142184,19940606,  110,    0
  7012,142184,19940607,  103,    0
  7012,142184,19940608,   93,    0
  7012,142184,19940609,   99,    0
  7012,142184,19940610,   86,    0
  7012,142184,19940611,  103,    0
  7012,142184,19940612,   98,    0
  7012,142184,19940613,  135,    0
  7012,142184,19940614,  111,    0
  7012,142184,19940615,  104,    0
  7012,142184,19940616,   97,    0
  7012,142184,19940617,   97,    0
  7012,142184,19940618,   94,    0
  7012,142184,19940619,   95,    0
  7012,142184,19940620,  104,    0
  7012,142184,19940621,  112,    0
  7012,142184,19940622,  100,    0
  7012,142184,19940623,   94,    0
  7012,142184,19940624,  134,    0
  7012,142184,19940625,  113,    0
  7012,142184,19940626,  100,    0
  7012,142184,19940627,  104,    0
  7012,142184,19940628,  105,    0
  7012,142184,19940629,  134,    0
  7012,142184,19940630,  121,    0
  7012,142184,19940701,  131,    0
  7012,142184,19940702,  155,    0
  7012,142184,19940703,  149,    0
  7012,142184,19940704,  156,    0
  7012,142184,19940705,  139,    0
  7012,142184,19940706,  139,    0
  7012,142184,19940707,  156,    0
  7012,142184,19940708,  172,    0
  7012,142184,19940709,  179,    0
  7012,142184,19940710,  179,    0
  7012,142184,19940711,  163,    0
  7012,142184,19940712,  174,    0
  7012,142184,19940713,  183,    0
  7012,142184,19940714,  188,    0
  7012,142184,19940715,  196,    0
  7012,142184,19940716,  202,    0
  7012,142184,19940717,  186,    0
  7012,142184,19940718,  160,    0
  7012,142184,19940719,  156,    0
  7012,142184,19940720,  169,    0
  7012,142184,19940721,  184,    0
  7012,142184,19940722,  184,    0
  7012,142184,19940723,  188,    0
  7012,142184,19940724,  192,    0
  7012,142184,19940725,  187,    0
  7012,142184,19940726,  184,    0
  7012,142184,19940727,  186,    0
  7012,142184,19940728,  193,    0
  7012,142184,19940729,  211,    0
  7012,142184,19940730,  218,    0
  7012,142184,19940731,  199,    0
  7012,142184,19940801,  197,    0
  7012,142184,19940802,  194,    0
  7012,142184,19940803,  202,    0
  7012,142184,19940804,  207,    0
  7012,142184,19940805,  204,    0
  7012,142184,19940806,  206,    0
  7012,142184,19940807,  195,    0
  7012,142184,19940808,  190,    0
  7012,142184,19940809,  193,    0
  7012,142184,19940810,  190,    0
  7012,142184,19940811,  175,    0
  7012,142184,19940812,  174,    0
  7012,142184,19940813,  174,    0
  7012,142184,19940814,  179,    0
  7012,142184,19940815,  179,    0
  7012,142184,19940816,  149,    0
  7012,142184,19940817,  138,    0
  7012,142184,19940818,  139,    0
  7012,142184,19940819,  148,    0
  7012,142184,19940820,  137,    0
  7012,142184,19940821,  149,    0
  7012,142184,19940822,  154,    0
  7012,142184,19940823,  158,    0
  7012,142184,19940824,  156,    0
  7012,142184,19940825,  160,    0
  7012,142184,19940826,  158,    0
  7012,142184,19940827,  162,    0
  7012,142184,19940828,  146,    0
  7012,142184,19940829,  139,    0
  7012,142184,19940830,  131,    0
  7012,142184,19940831,  129,    0
  7012,142184,19940901,  120,    0
  7012,142184,19940902,  144,    0
  7012,142184,19940903,  142,    0
  7012,142184,19940904,  126,    0
  7012,142184,19940905,  142,    0
  7012,142184,19940906,  144,    0
  7012,142184,19940907,  135,    0
  7012,142184,19940908,  131,    0
  7012,142184,19940909,  127,    0
  7012,142184,19940910,  141,    0
  7012,142184,19940911,  132,    0
  7012,142184,19940912,  134,    0
  7012,142184,19940913,  129,    0
  7012,142184,19940914,  137,    0
  7012,142184,19940915,  133,    0
  7012,142184,19940916,  138,    0
  7012,142184,19940917,  134,    0
  7012,142184,19940918,  127,    0
  7012,142184,19940919,  112,    0
  7012,142184,19940920,  120,    0
  7012,142184,19940921,  121,    0
  7012,142184,19940922,  118,    0
  7012,142184,19940923,  122,    0
  7012,142184,19940924,  127,    0
  7012,142184,19940925,  113,    0
  7012,142184,19940926,  106,    0
  7012,142184,19940927,  119,    0
  7012,142184,19940928,   96,    0
  7012,142184,19940929,   92,    0
  7012,142184,19940930,   88,    0
  7012,142184,19941001,   75,    0
  7012,142184,19941002,   51,    0
  7012,142184,19941003,   69,    0
  7012,142184,19941004,   55,    0
  7012,142184,19941005,   55,    0
  7012,142184,19941006,   56,    0
  7012,142184,19941007,   78,    0
  7012,142184,19941008,   73,    0
  7012,142184,19941009,   68,    0
  7012,142184,19941010,   78,    0
  7012,142184,19941011,   69,    0
  7012,142184,19941012,   74,    0
  7012,142184,19941013,   64,    0
  7012,142184,19941014,   73,    0
  7012,142184,19941015,   66,    0
  7012,142184,19941016,   18,    0
  7012,142184,19941017,   19,    0
  7012,142184,19941018,   20,    0
  7012,142184,19941019,   14,    0
  7012,142184,19941020,   20,    0
  7012,142184,19941021,   54,    0
  7012,142184,19941022,   47,    0
  7012,142184,19941023,   45,    0
  7012,142184,19941024,   59,    0
  7012,142184,19941025,   63,    0
  7012,142184,19941026,   55,    0
  7012,142184,19941027,   69,    0
  7012,142184,19941028,   68,    0
  7012,142184,19941029,   57,    0
  7012,142184,19941030,   59,    0
  7012,142184,19941031,   56,    0
  7012,142184,19941101,   51,    0
  7012,142184,19941102,   37,    0
  7012,142184,19941103,   22,    0
  7012,142184,19941104,    9,    0
  7012,142184,19941105,   38,    0
  7012,142184,19941106,   52,    0
  7012,142184,19941107,   23,    0
  7012,142184,19941108,   20,    0
  7012,142184,19941109,    4,    0
  7012,142184,19941110,  -17,    0
  7012,142184,19941111,  -67,    0
  7012,142184,19941112,  -43,    0
  7012,142184,19941113,   -9,    0
  7012,142184,19941114,    8,    0
  7012,142184,19941115,   42,    0
  7012,142184,19941116,   19,    0
  7012,142184,19941117,   -1,    0
  7012,142184,19941118,  -10,    0
  7012,142184,19941119,  -18,    0
  7012,142184,19941120,   31,    0
  7012,142184,19941121,   33,    0
  7012,142184,19941122,   31,    0
  7012,142184,19941123,   43,    0
  7012,142184,19941124,   56,    0
  7012,142184,19941125,   -5,    0
  7012,142184,19941126,  -43,    0
  7012,142184,19941127,   29,    0
  7012,142184,19941128,   32,    0
  7012,142184,19941129,   22,    0
  7012,142184,19941130,  -17,    0
  7012,142184,19941201,    8,    0
  7012,142184,19941202,   22,    0
  7012,142184,19941203,   12,    0
  7012,142184,19941204,   12,    0
  7012,142184,19941205,   33,    0
  7012,142184,19941206,   26,    0
  7012,142184,19941207,   23,    0
  7012,142184,19941208,   23,    0
  7012,142184,19941209,   21,    0
  7012,142184,19941210,   19,    0
  7012,142184,19941211,   27,    0
  7012,142184,19941212,   15,    0
  7012,142184,19941213,   11,    0
  7012,142184,19941214,  -13,    0
  7012,142184,19941215,  -10,    0
  7012,142184,19941216,  -45,    0
  7012,142184,19941217,  -73,    0
  7012,142184,19941218,  -38,    0
  7012,142184,19941219,  -36,    0
  7012,142184,19941220,  -17,    0
  7012,142184,19941221,  -15,    0
  7012,142184,19941222,    6,    0
  7012,142184,19941223,   19,    0
  7012,142184,19941224,   24,    0
  7012,142184,19941225,   32,    0
  7012,142184,19941226,   18,    0
  7012,142184,19941227,    3,    0
  7012,142184,19941228,    2,    0
  7012,142184,19941229,   11,    0
  7012,142184,19941230,   32,    0
  7012,142184,19941231,   24,    0
  7012,142184,19950101,   24,    0
  7012,142184,19950102,   -2,    0
  7012,142184,19950103,  -59,    0
  7012,142184,19950104,   -8,    0
  7012,142184,19950105,    9,    0
  7012,142184,19950106,   -8,    0
  7012,142184,19950107,  -10,    0
  7012,142184,19950108,    8,    0
  7012,142184,19950109,    7,    0
  7012,142184,19950110,    0,    0
  7012,142184,19950111,  -12,    0
  7012,142184,19950112,  -34,    0
  7012,142184,19950113,  -65,    0
  7012,142184,19950114,  -33,    0
  7012,142184,19950115,   13,    0
  7012,142184,19950116,    8,    0
  7012,142184,19950117,   10,    0
  7012,142184,19950118,    8,    0
  7012,142184,19950119,  -32,    0
  7012,142184,19950120,  -31,    0
  7012,142184,19950121,  -35,    0
  7012,142184,19950122,  -38,    0
  7012,142184,19950123,  -21,    0
  7012,142184,19950124,   12,    0
  7012,142184,19950125,    3,    0
  7012,142184,19950126,    8,    0
  7012,142184,19950127,   -6,    0
  7012,142184,19950128,  -42,    0
  7012,142184,19950129,  -22,    0
  7012,142184,19950130,  -58,    0
  7012,142184,19950131,  -84,    0
  7012,142184,19950201,  -31,    0
  7012,142184,19950202,   10,    0
  7012,142184,19950203,   -9,    0
  7012,142184,19950204,   11,    0
  7012,142184,19950205,   -3,    0
  7012,142184,19950206,   -1,    0
  7012,142184,19950207,  -18,    0
  7012,142184,19950208,  -28,    0
  7012,142184,19950209,  -21,    0
  7012,142184,19950210,   -2,    0
  7012,142184,19950211,  -11,    0
  7012,142184,19950212,  -19,    0
  7012,142184,19950213,    9,    0
  7012,142184,19950214,    9,    0
  7012,142184,19950215,   15,    0
  7012,142184,19950216,   17,    0
  7012,142184,19950217,   16,    0
  7012,142184,19950218,   11,    0
  7012,142184,19950219,    8,    0
  7012,142184,19950220,   14,    0
  7012,142184,19950221,    8,    0
  7012,142184,19950222,    8,    0
  7012,142184,19950223,   14,    0
  7012,142184,19950224,   14,    0
  7012,142184,19950225,    7,    0
  7012,142184,19950226,    3,    0
  7012,142184,19950227,   -3,    0
  7012,142184,19950228,    6,    0
  7012,142184,19950301,   15,    0
  7012,142184,19950302,   11,    0
  7012,142184,19950303,   12,    0
  7012,142184,19950304,    9,    0
  7012,142184,19950305,   10,    0
  7012,142184,19950306,    2,    0
  7012,142184,19950307,    4,    0
  7012,142184,19950308,   -2,    0
  7012,142184,19950309,    8,    0
  7012,142184,19950310,    6,    0
  7012,142184,19950311,    7,    0
  7012,142184,19950312,   12,    0
  7012,142184,19950313,    1,    0
  7012,142184,19950314,  -10,    0
  7012,142184,19950315,   -3,    0
  7012,142184,19950316,   -1,    0
  7012,142184,19950317,    1,    0
  7012,142184,19950318,    6,    0
  7012,142184,19950319,   11,    0
  7012,142184,19950320,   10,    0
  7012,142184,19950321,    5,    0
  7012,142184,19950322,    0,    0
  7012,142184,19950323,   11,    0
  7012,142184,19950324,   15,    0
  7012,142184,19950325,   12,    0
  7012,142184,19950326,   11,    0
  7012,142184,19950327,    0,    0
  7012,142184,19950328,   -5,    0
  7012,142184,19950329,    0,    0
  7012,142184,19950330,   -6,    0
  7012,142184,19950331,    4,    0
  7012,142184,19950401,    0,    0
  7012,142184,19950402,    1,    0
  7012,142184,19950403,   -2,    0
  7012,142184,19950404,    9,    0
  7012,142184,19950405,    9,    0
  7012,142184,19950406,   10,    0
  7012,142184,19950407,    8,    0
